"","source","date","year","temperature","DO","salinity","potential_density","pres","cond","sampleID"
"18513","Mooring",2022-05-31 13:40:27,"2022",7.5163,3.07041,33.4629,26.137,41.457,3.436435,NA
"18514","Mooring",2022-05-31 13:50:26,"2022",7.5202,3.08064,33.4577,26.1323,41.432,3.436304,NA
"18515","Mooring",2022-05-31 14:00:27,"2022",7.5216,3.07509,33.4557,26.1306,41.577,3.43625,NA
"18516","Mooring",2022-05-31 14:10:26,"2022",7.5234,3.08771,33.4529,26.1281,41.373,3.436137,NA
"18517","Mooring",2022-05-31 14:20:27,"2022",7.5272,3.08859,33.4474,26.1232,41.217,3.435964,NA
"18518","Mooring",2022-05-31 14:30:26,"2022",7.5272,3.09066,33.4469,26.1229,41.308,3.435928,NA
"18519","Mooring",2022-05-31 14:40:27,"2022",7.5268,3.08482,33.4468,26.1229,41.139,3.435869,NA
"18520","Mooring",2022-05-31 14:50:26,"2022",7.5245,3.0853,33.4494,26.1252,41.283,3.435911,NA
"18521","Mooring",2022-05-31 15:00:27,"2022",7.5214,3.07784,33.4521,26.1278,41.051,3.435875,NA
"18522","Mooring",2022-05-31 15:10:27,"2022",7.5174,3.08827,33.4549,26.1305,41.111,3.435779,NA
"18523","Mooring",2022-05-31 15:20:26,"2022",7.5148,3.08899,33.4555,26.1314,41.149,3.435613,NA
"18524","Mooring",2022-05-31 15:30:27,"2022",7.5138,3.09085,33.456,26.1319,41.27,3.435565,NA
"18525","Mooring",2022-05-31 15:40:26,"2022",7.5122,3.09245,33.4569,26.1328,41.426,3.435517,NA
"18526","Mooring",2022-05-31 15:50:27,"2022",7.5104,3.0832,33.4588,26.1346,41.284,3.435523,NA
"18527","Mooring",2022-05-31 16:00:26,"2022",7.5077,3.08716,33.4613,26.1369,41.304,3.435511,NA
"18528","Mooring",2022-05-31 16:10:27,"2022",7.5077,3.0892,33.4607,26.1365,41.349,3.435464,NA
"18529","Mooring",2022-05-31 16:20:26,"2022",7.5111,3.09498,33.4542,26.1309,41.591,3.435172,NA
"18530","Mooring",2022-05-31 16:30:27,"2022",7.5085,3.09413,33.4568,26.1333,41.371,3.435172,NA
"18531","Mooring",2022-05-31 16:40:27,"2022",7.5081,3.09109,33.4572,26.1336,41.661,3.435184,NA
"18532","Mooring",2022-05-31 16:50:26,"2022",7.5085,3.0925,33.4563,26.1329,41.577,3.435136,NA
"18533","Mooring",2022-05-31 17:00:27,"2022",7.5093,3.08811,33.4556,26.1323,41.586,3.435148,NA
"18534","Mooring",2022-05-31 17:10:26,"2022",7.5186,3.11637,33.4364,26.1158,41.861,3.434207,NA
"18535","Mooring",2022-05-31 17:20:27,"2022",7.5136,3.10867,33.4463,26.1243,42.083,3.434689,NA
"18536","Mooring",2022-05-31 17:30:26,"2022",7.5223,3.13943,33.4278,26.1085,41.954,3.433742,NA
"18537","Mooring",2022-05-31 17:40:27,"2022",7.5165,3.08782,33.4422,26.1207,41.946,3.434558,NA
"18538","Mooring",2022-05-31 17:50:26,"2022",7.5084,3.06261,33.4578,26.1341,42.24,3.435303,NA
"18539","Mooring",2022-05-31 18:00:27,"2022",7.5002,3.04856,33.4705,26.1452,42.262,3.435738,NA
"18540","Mooring",2022-05-31 18:10:27,"2022",7.4957,3.0432,33.4754,26.1497,41.923,3.435774,NA
"18541","Mooring",2022-05-31 18:20:26,"2022",7.4913,3.04411,33.48,26.154,42.159,3.435828,NA
"18542","Mooring",2022-05-31 18:30:27,"2022",7.4861,3.04132,33.4845,26.1583,42.461,3.435786,NA
"18543","Mooring",2022-05-31 18:40:26,"2022",7.4814,3.03814,33.4894,26.1628,42.585,3.435828,NA
"18544","Mooring",2022-05-31 18:50:27,"2022",7.4771,3.04486,33.4937,26.1668,42.841,3.435852,NA
"18545","Mooring",2022-05-31 19:00:26,"2022",7.4744,3.03772,33.496,26.1689,42.828,3.435822,NA
"18546","Mooring",2022-05-31 19:10:27,"2022",7.4714,3.03756,33.4997,26.1723,42.712,3.435888,NA
"18547","Mooring",2022-05-31 19:20:26,"2022",7.438,3.02478,33.5347,26.2045,42.862,3.436144,NA
"18548","Mooring",2022-05-31 19:30:27,"2022",7.4173,3.00505,33.5571,26.2251,43.107,3.436383,NA
"18549","Mooring",2022-05-31 19:40:27,"2022",7.4067,2.98505,33.5697,26.2364,43.191,3.436592,NA
"18550","Mooring",2022-05-31 19:50:26,"2022",7.3976,2.96791,33.5785,26.2447,43.281,3.436598,NA
"18551","Mooring",2022-05-31 20:00:27,"2022",7.3976,2.96016,33.5785,26.2447,43.339,3.436604,NA
"18552","Mooring",2022-05-31 20:10:26,"2022",7.3956,2.95532,33.5809,26.2468,43.265,3.436634,NA
"18553","Mooring",2022-05-31 20:20:27,"2022",7.3963,2.94888,33.5813,26.247,43.234,3.436735,NA
"18554","Mooring",2022-05-31 20:30:26,"2022",7.3958,2.94173,33.5827,26.2482,43.419,3.436825,NA
"18555","Mooring",2022-05-31 20:40:27,"2022",7.3921,2.93621,33.5858,26.2511,43.606,3.436789,NA
"18556","Mooring",2022-05-31 20:50:26,"2022",7.3908,2.93045,33.5867,26.252,43.488,3.436753,NA
"18557","Mooring",2022-05-31 21:00:27,"2022",7.3931,2.92659,33.5855,26.2508,43.556,3.43686,NA
"18558","Mooring",2022-05-31 21:10:27,"2022",7.3926,2.92287,33.5865,26.2516,43.62,3.436896,NA
"18559","Mooring",2022-05-31 21:20:26,"2022",7.3909,2.92181,33.588,26.2531,43.619,3.43689,NA
"18560","Mooring",2022-05-31 21:30:27,"2022",7.3899,2.91865,33.5888,26.2539,43.546,3.436872,NA
"18561","Mooring",2022-05-31 21:40:26,"2022",7.3908,2.92043,33.5881,26.2532,43.759,3.436896,NA
"18562","Mooring",2022-05-31 21:50:27,"2022",7.3887,2.91934,33.5904,26.2553,43.684,3.436914,NA
"18563","Mooring",2022-05-31 22:00:26,"2022",7.3877,2.92054,33.5909,26.2558,43.621,3.436866,NA
"18564","Mooring",2022-05-31 22:10:27,"2022",7.3878,2.91855,33.5908,26.2557,43.761,3.436872,NA
"18565","Mooring",2022-05-31 22:20:26,"2022",7.3894,2.90847,33.5901,26.2549,43.468,3.436944,NA
"18566","Mooring",2022-05-31 22:30:27,"2022",7.3879,2.9101,33.5906,26.2555,43.587,3.43686,NA
"18567","Mooring",2022-05-31 22:40:27,"2022",7.3886,2.91093,33.5908,26.2556,43.603,3.436932,NA
"18568","Mooring",2022-05-31 22:50:26,"2022",7.3887,2.90933,33.5906,26.2554,43.238,3.436914,NA
"18569","Mooring",2022-05-31 23:00:27,"2022",7.3887,2.90709,33.5906,26.2555,43.453,3.436926,NA
"18570","Mooring",2022-05-31 23:10:26,"2022",7.3874,2.90328,33.5914,26.2562,43.157,3.436866,NA
"18571","Mooring",2022-05-31 23:20:27,"2022",7.3894,2.89343,33.5908,26.2555,43.524,3.437003,NA
"18572","Mooring",2022-05-31 23:30:26,"2022",7.3886,2.89196,33.5911,26.2558,43.226,3.436944,NA
"18573","Mooring",2022-05-31 23:40:27,"2022",7.3912,2.88657,33.5905,26.255,43.247,3.437129,NA
"18574","Mooring",2022-05-31 23:50:26,"2022",7.3876,2.88946,33.5925,26.2571,43.357,3.436992,NA
"18575","Mooring",2022-06-01 00:00:27,"2022",7.3839,2.88845,33.5942,26.2589,43.226,3.436819,NA
"18576","Mooring",2022-06-01 00:10:27,"2022",7.3825,2.88652,33.5955,26.2601,43.301,3.436813,NA
"18577","Mooring",2022-06-01 00:20:26,"2022",7.3815,2.89314,33.5945,26.2595,42.883,3.43661,NA
"18578","Mooring",2022-06-01 00:30:27,"2022",7.3806,2.8985,33.5946,26.2597,43.14,3.43655,NA
"18579","Mooring",2022-06-01 00:40:26,"2022",7.3783,2.90411,33.5928,26.2586,42.929,3.436175,NA
"18580","Mooring",2022-06-01 00:50:27,"2022",7.3802,2.89925,33.5932,26.2586,42.807,3.436378,NA
"18581","Mooring",2022-06-01 01:00:26,"2022",7.3783,2.90345,33.5925,26.2584,42.728,3.436133,NA
"18582","Mooring",2022-06-01 01:10:27,"2022",7.3767,2.90443,33.5932,26.2591,42.804,3.436062,NA
"18583","Mooring",2022-06-01 01:20:26,"2022",7.3763,2.90325,33.5932,26.2592,42.692,3.436026,NA
"18584","Mooring",2022-06-01 01:30:27,"2022",7.3781,2.90703,33.591,26.2572,42.899,3.43599,NA
"18585","Mooring",2022-06-01 01:40:27,"2022",7.379,2.90337,33.5894,26.2558,42.583,3.435913,NA
"18586","Mooring",2022-06-01 01:50:26,"2022",7.3776,2.9157,33.5879,26.2549,42.536,3.435644,NA
"18587","Mooring",2022-06-01 02:00:27,"2022",7.3775,2.92178,33.5871,26.2543,42.568,3.435567,NA
"18588","Mooring",2022-06-01 02:10:26,"2022",7.3767,2.91894,33.5874,26.2546,42.656,3.435519,NA
"18589","Mooring",2022-06-01 02:20:27,"2022",7.3722,2.92011,33.5909,26.258,42.786,3.435454,NA
"18590","Mooring",2022-06-01 02:30:26,"2022",7.3658,2.92041,33.5939,26.2612,42.6,3.43515,NA
"18591","Mooring",2022-06-01 02:40:27,"2022",7.365,2.91905,33.5935,26.261,42.675,3.435043,NA
"18592","Mooring",2022-06-01 02:50:26,"2022",7.3652,2.92835,33.5908,26.2588,42.53,3.434798,NA
"18593","Mooring",2022-06-01 03:00:27,"2022",7.3665,2.95222,33.5852,26.2543,42.681,3.434411,NA
"18594","Mooring",2022-06-01 03:10:27,"2022",7.3712,2.95747,33.5763,26.2466,42.625,3.434012,NA
"18595","Mooring",2022-06-01 03:20:26,"2022",7.3711,2.97605,33.575,26.2456,42.547,3.433869,NA
"18596","Mooring",2022-06-01 03:30:27,"2022",7.3771,3.02118,33.5627,26.2351,42.657,3.433279,NA
"18597","Mooring",2022-06-01 03:40:26,"2022",7.3768,3.01954,33.5626,26.235,42.581,3.433237,NA
"18598","Mooring",2022-06-01 03:50:27,"2022",7.3769,3.01762,33.5621,26.2346,42.874,3.433219,NA
"18599","Mooring",2022-06-01 04:00:26,"2022",7.375,3.01763,33.564,26.2364,42.614,3.433213,NA
"18600","Mooring",2022-06-01 04:10:27,"2022",7.3751,3.03157,33.562,26.2349,42.507,3.433035,NA
"18601","Mooring",2022-06-01 04:20:26,"2022",7.3738,3.02645,33.564,26.2366,42.816,3.433118,NA
"18602","Mooring",2022-06-01 04:30:27,"2022",7.3704,3.01576,33.567,26.2394,43.196,3.4331,NA
"18603","Mooring",2022-06-01 04:40:27,"2022",7.3599,3.00542,33.5793,26.2505,42.88,3.433285,NA
"18604","Mooring",2022-06-01 04:50:26,"2022",7.3493,2.98796,33.592,26.2621,42.939,3.433512,NA
"18605","Mooring",2022-06-01 05:00:27,"2022",7.3418,2.97128,33.6005,26.2698,43.064,3.433631,NA
"18606","Mooring",2022-06-01 05:10:26,"2022",7.3294,2.95445,33.6146,26.2826,42.972,3.433816,NA
"18607","Mooring",2022-06-01 05:20:27,"2022",7.322,2.943,33.6234,26.2906,43.133,3.433971,NA
"18608","Mooring",2022-06-01 05:30:26,"2022",7.3168,2.93429,33.6294,26.296,43.169,3.43406,NA
"18609","Mooring",2022-06-01 05:40:27,"2022",7.3164,2.93869,33.6308,26.2971,43.154,3.434144,NA
"18610","Mooring",2022-06-01 05:50:26,"2022",7.3127,2.94529,33.6352,26.3011,43.287,3.434227,NA
"18611","Mooring",2022-06-01 06:00:27,"2022",7.3108,2.94974,33.638,26.3036,43.358,3.434317,NA
"18612","Mooring",2022-06-01 06:10:27,"2022",7.3083,2.94116,33.642,26.3071,43.543,3.434472,NA
"18613","Mooring",2022-06-01 06:20:26,"2022",7.3051,2.94243,33.647,26.3115,43.411,3.434644,NA
"18614","Mooring",2022-06-01 06:30:27,"2022",7.3041,2.93468,33.6494,26.3135,43.659,3.434788,NA
"18615","Mooring",2022-06-01 06:40:26,"2022",7.3016,2.93047,33.6542,26.3176,43.75,3.435002,NA
"18616","Mooring",2022-06-01 06:50:27,"2022",7.3006,2.95059,33.6572,26.3202,43.764,3.435193,NA
"18617","Mooring",2022-06-01 07:00:26,"2022",7.3012,2.95189,33.6577,26.3204,43.711,3.435282,NA
"18618","Mooring",2022-06-01 07:10:27,"2022",7.3015,2.96765,33.6572,26.32,43.865,3.435276,NA
"18619","Mooring",2022-06-01 07:20:26,"2022",7.3017,2.96609,33.6579,26.3206,43.82,3.435354,NA
"18620","Mooring",2022-06-01 07:30:27,"2022",7.3026,2.97625,33.6576,26.3202,43.9,3.435407,NA
"18621","Mooring",2022-06-01 07:40:27,"2022",7.301,2.96896,33.6602,26.3224,43.817,3.435503,NA
"18622","Mooring",2022-06-01 07:50:26,"2022",7.299,2.96529,33.6643,26.326,43.877,3.435705,NA
"18623","Mooring",2022-06-01 08:00:27,"2022",7.2988,2.97428,33.6691,26.3298,43.943,3.436134,NA
"18624","Mooring",2022-06-01 08:10:26,"2022",7.3019,2.97786,33.6696,26.3297,44.118,3.436468,NA
"18625","Mooring",2022-06-01 08:20:27,"2022",7.3041,2.98554,33.6696,26.3295,44.069,3.436659,NA
"18626","Mooring",2022-06-01 08:30:26,"2022",7.3066,2.98797,33.6691,26.3287,44.107,3.436838,NA
"18627","Mooring",2022-06-01 08:40:27,"2022",7.3086,2.99795,33.6696,26.3288,43.976,3.437052,NA
"18628","Mooring",2022-06-01 08:50:26,"2022",7.3105,3.00807,33.6688,26.3279,44.238,3.437166,NA
"18629","Mooring",2022-06-01 09:00:27,"2022",7.3133,3.01514,33.6661,26.3253,44.179,3.437159,NA
"18630","Mooring",2022-06-01 09:10:27,"2022",7.3156,3.02889,33.6631,26.3227,43.984,3.437082,NA
"18631","Mooring",2022-06-01 09:20:26,"2022",7.3193,3.04857,33.6576,26.3179,44.242,3.436921,NA
"18632","Mooring",2022-06-01 09:30:27,"2022",7.3204,3.05562,33.6554,26.3159,43.988,3.436802,NA
"18633","Mooring",2022-06-01 09:40:26,"2022",7.3222,3.05991,33.6514,26.3125,43.997,3.436599,NA
"18634","Mooring",2022-06-01 09:50:27,"2022",7.3253,3.08241,33.6462,26.3081,43.861,3.43639,NA
"18635","Mooring",2022-06-01 10:00:26,"2022",7.3289,3.09961,33.6417,26.304,43.897,3.436301,NA
"18636","Mooring",2022-06-01 10:10:27,"2022",7.3312,3.11099,33.6381,26.3008,43.658,3.436164,NA
"18637","Mooring",2022-06-01 10:20:26,"2022",7.3313,3.1171,33.6361,26.2993,43.709,3.435997,NA
"18638","Mooring",2022-06-01 10:30:27,"2022",7.333,3.11647,33.6327,26.2964,43.786,3.435836,NA
"18639","Mooring",2022-06-01 10:40:27,"2022",7.3418,3.16457,33.6243,26.2885,43.786,3.435848,NA
"18640","Mooring",2022-06-01 10:50:26,"2022",7.3619,3.21905,33.6038,26.2696,43.619,3.435752,NA
"18641","Mooring",2022-06-01 11:00:27,"2022",7.3634,3.24455,33.6014,26.2675,43.421,3.435657,NA
"18642","Mooring",2022-06-01 11:10:26,"2022",7.3793,3.27214,33.5804,26.2487,43.387,3.435144,NA
"18643","Mooring",2022-06-01 11:20:27,"2022",7.4152,3.43642,33.5335,26.2068,43.335,3.434018,NA
"18644","Mooring",2022-06-01 11:30:26,"2022",7.4279,3.45934,33.5178,26.1927,43.094,3.433702,NA
"18645","Mooring",2022-06-01 11:40:27,"2022",7.4703,3.60656,33.4606,26.1417,43.026,3.432194,NA
"18646","Mooring",2022-06-01 11:50:26,"2022",7.5345,3.81576,33.3683,26.0601,42.86,3.429364,NA
"18647","Mooring",2022-06-01 12:00:27,"2022",7.5207,3.78928,33.3977,26.0851,42.864,3.430859,NA
"18648","Mooring",2022-06-01 12:10:27,"2022",7.5395,3.85774,33.3759,26.0653,42.681,3.430513,NA
"18649","Mooring",2022-06-01 12:20:26,"2022",7.5635,3.94898,33.3458,26.0383,42.471,3.429846,NA
"18650","Mooring",2022-06-01 12:30:27,"2022",7.5889,4.04157,33.3083,26.0052,42.291,3.428625,NA
"18651","Mooring",2022-06-01 12:40:26,"2022",7.6172,4.14547,33.2636,25.966,42.412,3.426993,NA
"18652","Mooring",2022-06-01 12:50:27,"2022",7.6126,4.13238,33.2723,25.9735,42.193,3.427386,NA
"18653","Mooring",2022-06-01 13:00:26,"2022",7.6297,4.18043,33.2441,25.9489,42.101,3.426284,NA
"18654","Mooring",2022-06-01 13:10:27,"2022",7.6385,4.22719,33.2315,25.9378,42.091,3.425891,NA
"18655","Mooring",2022-06-01 13:20:26,"2022",7.5954,4.0703,33.2966,25.9951,41.905,3.428106,NA
"18656","Mooring",2022-06-01 13:30:27,"2022",7.5624,3.9641,33.3469,26.0393,41.939,3.429828,NA
"18657","Mooring",2022-06-01 13:40:27,"2022",7.5097,3.77127,33.4242,26.1075,41.732,3.432282,NA
"18658","Mooring",2022-06-01 13:50:26,"2022",7.4923,3.71577,33.4539,26.1333,41.798,3.43348,NA
"18659","Mooring",2022-06-01 14:00:27,"2022",7.4665,3.6374,33.4958,26.1699,41.721,3.435047,NA
"18660","Mooring",2022-06-01 14:10:26,"2022",7.4326,3.51655,33.5468,26.2148,41.607,3.436728,NA
"18661","Mooring",2022-06-01 14:20:27,"2022",7.4173,3.46143,33.5696,26.2349,41.536,3.437461,NA
"18662","Mooring",2022-06-01 14:30:26,"2022",7.4137,3.44085,33.5758,26.2402,41.393,3.4377,NA
"18663","Mooring",2022-06-01 14:40:27,"2022",7.4183,3.46855,33.5781,26.2414,41.123,3.438314,NA
"18664","Mooring",2022-06-01 14:50:26,"2022",7.4226,3.48555,33.5755,26.2387,41.113,3.438457,NA
"18665","Mooring",2022-06-01 15:00:27,"2022",7.4356,3.54428,33.56,26.2247,41.14,3.438188,NA
"18666","Mooring",2022-06-01 15:10:27,"2022",7.4408,3.5662,33.5539,26.2192,41.377,3.438105,NA
"18667","Mooring",2022-06-01 15:20:26,"2022",7.445,3.58431,33.5488,26.2146,41.097,3.437997,NA
"18668","Mooring",2022-06-01 15:30:27,"2022",7.4477,3.59344,33.5457,26.2118,41.25,3.43795,NA
"18669","Mooring",2022-06-01 15:40:26,"2022",7.4474,3.59245,33.5467,26.2126,41.056,3.438009,NA
"18670","Mooring",2022-06-01 15:50:27,"2022",7.4516,3.60528,33.5425,26.2088,41.121,3.438003,NA
"18671","Mooring",2022-06-01 16:00:26,"2022",7.4569,3.62135,33.5354,26.2024,41.453,3.437837,NA
"18672","Mooring",2022-06-01 16:10:27,"2022",7.4549,3.62597,33.5386,26.2052,41.352,3.43795,NA
"18673","Mooring",2022-06-01 16:20:26,"2022",7.4548,3.61649,33.5392,26.2057,40.993,3.437985,NA
"18674","Mooring",2022-06-01 16:30:27,"2022",7.4469,3.5869,33.552,26.2169,41.392,3.438474,NA
"18675","Mooring",2022-06-01 16:40:27,"2022",7.4325,3.52421,33.5731,26.2355,41.445,3.43913,NA
"18676","Mooring",2022-06-01 16:50:26,"2022",7.423,3.47926,33.5872,26.2479,41.218,3.439572,NA
"18677","Mooring",2022-06-01 17:00:27,"2022",7.4261,3.49742,33.5834,26.2445,41.522,3.439512,NA
"18678","Mooring",2022-06-01 17:10:26,"2022",7.417,3.45598,33.5968,26.2563,41.532,3.439947,NA
"18679","Mooring",2022-06-01 17:20:27,"2022",7.4143,3.44817,33.5999,26.2592,41.508,3.439983,NA
"18680","Mooring",2022-06-01 17:30:26,"2022",7.4101,3.44674,33.6048,26.2636,41.623,3.440061,NA
"18681","Mooring",2022-06-01 17:40:27,"2022",7.4098,3.45114,33.6059,26.2645,41.727,3.44015,NA
"18682","Mooring",2022-06-01 17:50:26,"2022",7.4071,3.43443,33.6115,26.2692,41.83,3.440419,NA
"18683","Mooring",2022-06-01 18:00:27,"2022",7.4024,3.42778,33.6191,26.2759,41.933,3.440711,NA
"18684","Mooring",2022-06-01 18:10:27,"2022",7.4,3.42033,33.6233,26.2795,41.86,3.440878,NA
"18685","Mooring",2022-06-01 18:20:26,"2022",7.3934,3.40509,33.6332,26.2883,42.101,3.441206,NA
"18686","Mooring",2022-06-01 18:30:27,"2022",7.3873,3.39584,33.6426,26.2965,42.069,3.441528,NA
"18687","Mooring",2022-06-01 18:40:26,"2022",7.382,3.38427,33.651,26.3039,42.214,3.441838,NA
"18688","Mooring",2022-06-01 18:50:27,"2022",7.377,3.36982,33.6592,26.311,42.438,3.442148,NA
"18689","Mooring",2022-06-01 19:00:26,"2022",7.3705,3.34804,33.6695,26.32,42.324,3.442512,NA
"18690","Mooring",2022-06-01 19:10:27,"2022",7.3664,3.34136,33.6765,26.3261,42.402,3.442793,NA
"18691","Mooring",2022-06-01 19:20:26,"2022",7.3661,3.343,33.6776,26.327,42.768,3.442888,NA
"18692","Mooring",2022-06-01 19:30:27,"2022",7.3666,3.34639,33.6777,26.327,42.64,3.44293,NA
"18693","Mooring",2022-06-01 19:40:27,"2022",7.3671,3.34698,33.6778,26.327,42.78,3.442984,NA
"18694","Mooring",2022-06-01 19:50:26,"2022",7.3659,3.3529,33.6801,26.329,42.931,3.443103,NA
"18695","Mooring",2022-06-01 20:00:27,"2022",7.3645,3.34849,33.6825,26.3311,42.737,3.443186,NA
"18696","Mooring",2022-06-01 20:10:26,"2022",7.3619,3.351,33.6861,26.3343,42.846,3.443294,NA
"18697","Mooring",2022-06-01 20:20:27,"2022",7.36,3.35505,33.6889,26.3368,43.288,3.443401,NA
"18698","Mooring",2022-06-01 20:30:26,"2022",7.3583,3.35307,33.6923,26.3397,43.309,3.443563,NA
"18699","Mooring",2022-06-01 20:40:27,"2022",7.3568,3.35982,33.6947,26.3418,43.272,3.44364,NA
"18700","Mooring",2022-06-01 20:50:26,"2022",7.355,3.36975,33.6975,26.3443,43.271,3.443741,NA
"18701","Mooring",2022-06-01 21:00:27,"2022",7.3561,3.36911,33.6969,26.3436,43.395,3.443795,NA
"18702","Mooring",2022-06-01 21:10:27,"2022",7.3601,3.39937,33.6932,26.3402,43.354,3.443807,NA
"18703","Mooring",2022-06-01 21:20:26,"2022",7.3649,3.41645,33.6886,26.3358,43.483,3.443819,NA
"18704","Mooring",2022-06-01 21:30:27,"2022",7.3658,3.416,33.6881,26.3353,43.404,3.443849,NA
"18705","Mooring",2022-06-01 21:40:26,"2022",7.3721,3.44418,33.682,26.3297,43.583,3.443867,NA
"18706","Mooring",2022-06-01 21:50:27,"2022",7.3754,3.44734,33.6786,26.3265,43.552,3.443843,NA
"18707","Mooring",2022-06-01 22:00:26,"2022",7.404,3.47878,33.6493,26.2994,43.545,3.443699,NA
"18708","Mooring",2022-06-01 22:10:27,"2022",7.3891,3.4951,33.6654,26.3142,43.374,3.443843,NA
"18709","Mooring",2022-06-01 22:20:26,"2022",7.411,3.56409,33.6431,26.2936,43.565,3.443759,NA
"18710","Mooring",2022-06-01 22:30:27,"2022",7.4084,3.55055,33.6458,26.2961,43.445,3.443771,NA
"18711","Mooring",2022-06-01 22:40:27,"2022",7.4088,3.55544,33.6449,26.2953,43.271,3.443723,NA
"18712","Mooring",2022-06-01 22:50:26,"2022",7.4105,3.54271,33.6429,26.2935,43.609,3.443699,NA
"18713","Mooring",2022-06-01 23:00:27,"2022",7.4134,3.56797,33.6403,26.291,43.274,3.443705,NA
"18714","Mooring",2022-06-01 23:10:26,"2022",7.416,3.58054,33.6385,26.2893,43.441,3.443783,NA
"18715","Mooring",2022-06-01 23:20:27,"2022",7.4183,3.58784,33.6367,26.2875,43.347,3.443818,NA
"18716","Mooring",2022-06-01 23:30:26,"2022",7.4194,3.59091,33.6366,26.2873,43.329,3.443902,NA
"18717","Mooring",2022-06-01 23:40:27,"2022",7.4198,3.59086,33.6367,26.2873,43.336,3.44395,NA
"18718","Mooring",2022-06-01 23:50:26,"2022",7.4218,3.59629,33.635,26.2857,43.413,3.443967,NA
"18719","Mooring",2022-06-02 00:00:27,"2022",7.4227,3.60048,33.6344,26.2851,43.274,3.443997,NA
"18720","Mooring",2022-06-02 00:10:27,"2022",7.4255,3.61108,33.6316,26.2825,43.369,3.443991,NA
"18721","Mooring",2022-06-02 00:20:26,"2022",7.4269,3.5922,33.6302,26.2812,42.999,3.443973,NA
"18722","Mooring",2022-06-02 00:30:27,"2022",7.4284,3.60791,33.6287,26.2798,43.113,3.443973,NA
"18723","Mooring",2022-06-02 00:40:26,"2022",7.4319,3.61052,33.6252,26.2765,43.076,3.443955,NA
"18724","Mooring",2022-06-02 00:50:27,"2022",7.436,3.63977,33.6211,26.2728,42.895,3.443943,NA
"18725","Mooring",2022-06-02 01:00:26,"2022",7.4393,3.64233,33.6175,26.2695,42.855,3.443907,NA
"18726","Mooring",2022-06-02 01:10:27,"2022",7.4417,3.64654,33.6156,26.2676,42.916,3.443937,NA
"18727","Mooring",2022-06-02 01:20:26,"2022",7.4425,3.64352,33.615,26.267,42.812,3.443949,NA
"18728","Mooring",2022-06-02 01:30:27,"2022",7.4442,3.65562,33.6134,26.2655,42.827,3.443955,NA
"18729","Mooring",2022-06-02 01:40:27,"2022",7.4483,3.66745,33.6087,26.2612,42.703,3.443883,NA
"18730","Mooring",2022-06-02 01:50:26,"2022",7.445,3.65024,33.6128,26.265,42.825,3.443973,NA
"18731","Mooring",2022-06-02 02:00:27,"2022",7.4425,3.64602,33.6161,26.2679,42.673,3.444045,NA
"18732","Mooring",2022-06-02 02:10:26,"2022",7.4417,3.64146,33.6176,26.2692,42.742,3.444122,NA
"18733","Mooring",2022-06-02 02:20:27,"2022",7.4383,3.63086,33.6228,26.2738,42.642,3.444289,NA
"18734","Mooring",2022-06-02 02:30:26,"2022",7.434,3.61602,33.629,26.2792,42.619,3.44448,NA
"18735","Mooring",2022-06-02 02:40:27,"2022",7.4371,3.62865,33.6268,26.2771,42.638,3.444552,NA
"18736","Mooring",2022-06-02 02:50:26,"2022",7.4429,3.645,33.6209,26.2716,42.492,3.444516,NA
"18737","Mooring",2022-06-02 03:00:27,"2022",7.4466,3.65639,33.6172,26.2682,42.664,3.444522,NA
"18738","Mooring",2022-06-02 03:10:27,"2022",7.45,3.66332,33.6137,26.265,42.542,3.444498,NA
"18739","Mooring",2022-06-02 03:20:26,"2022",7.4469,3.65039,33.6189,26.2695,42.562,3.444701,NA
"18740","Mooring",2022-06-02 03:30:27,"2022",7.4441,3.63985,33.6237,26.2737,42.578,3.444892,NA
"18741","Mooring",2022-06-02 03:40:26,"2022",7.4406,3.63195,33.6302,26.2793,42.661,3.445178,NA
"18742","Mooring",2022-06-02 03:50:27,"2022",7.4397,3.62989,33.6352,26.2833,42.636,3.445566,NA
"18743","Mooring",2022-06-02 04:00:26,"2022",7.4374,3.62477,33.6412,26.2884,42.697,3.445906,NA
"18744","Mooring",2022-06-02 04:10:27,"2022",7.4216,3.58384,33.6606,26.3059,42.624,3.446288,NA
"18745","Mooring",2022-06-02 04:20:26,"2022",7.4199,3.57612,33.6669,26.3111,42.497,3.446706,NA
"18746","Mooring",2022-06-02 04:30:27,"2022",7.4201,3.58415,33.6765,26.3186,42.746,3.447613,NA
"18747","Mooring",2022-06-02 04:40:27,"2022",7.4226,3.59238,33.6845,26.3245,42.649,3.448579,NA
"18748","Mooring",2022-06-02 04:50:26,"2022",7.4291,3.60403,33.6882,26.3265,42.928,3.449504,NA
